date,x,y,cluster_id
2019-08-01,2.0039182,3.6211228,1
2019-08-02,1.8834865,3.485095,2
2019-08-03,2.1735787,3.6222377,1
2019-08-04,2.2151487,3.6303737,2
2019-08-05,2.361214,6.662055,1
2019-08-06,4.1161733,3.8424969,0
2019-08-07,3.4472437,5.7609735,1
2019-08-08,4.4806924,4.3076434,2
2019-08-09,4.6376395,4.1063566,2
2019-08-10,3.8820431,1.5664504,0
2019-08-11,4.0602245,4.5962424,2
2019-08-12,5.9339037,2.5866008,2
2019-08-13,4.016342,0.8111943,0
2019-08-14,2.9860513,0.28528813,0
2019-08-15,3.0925353,2.5747235,0
2019-08-16,3.1353486,2.5040448,0
2019-08-17,4.182042,1.54268,2
2019-08-18,3.1032672,2.4034305,2
2019-08-19,2.0855157,4.843162,1
2019-08-20,4.7316885,2.465912,2
2019-08-21,3.1023386,0.17039211,0
2019-08-22,4.6552143,2.229155,2
2019-08-23,3.2703576,3.5032032,2
2019-08-24,4.5991025,1.6288536,2
2019-08-25,4.656846,2.3045492,2
2019-08-26,3.1848006,3.1764834,2
2019-08-27,4.4143376,1.545783,2
2019-08-28,4.136664,0.7170868,0
2019-08-29,4.3825803,1.4083447,0
2019-08-30,6.585292,-0.59993887,2
2019-08-31,6.619059,-0.5755994,2
2019-09-01,6.6433644,-0.5833978,2
2019-09-02,1.8254287,4.6531577,1
2019-09-03,3.2125697,3.7798996,2
2019-09-04,5.4914613,2.7256143,2
2019-09-05,5.4608593,2.7740493,2
2019-09-06,5.077927,1.5503604,2
2019-09-07,5.3771157,2.8585737,2
2019-09-08,5.542421,2.7247336,2
2019-09-09,6.9181237,0.8109584,2
2019-09-10,5.9132695,0.633417,2
2019-09-11,7.982088,1.8798124,2
2019-09-12,7.645926,3.7147913,2
2019-09-13,8.422384,2.0118723,2
2019-09-14,8.54481,2.0388482,2
2019-09-15,8.570927,2.0813012,2
2019-09-16,8.456812,1.9211651,2
2019-09-17,8.799205,1.9649504,2
2019-09-18,8.935677,1.9840833,2
2019-09-19,8.887124,3.175267,2
2019-09-20,10.075964,1.6758308,2
2019-09-21,9.954744,1.5934623,2
2019-09-22,9.94787,1.9379599,2
2019-09-23,5.9764614,0.6277601,2
2019-09-24,1.9498545,0.08837195,0
2019-09-25,2.9188716,1.2903522,0
2019-09-26,3.1046424,0.5971214,0
2019-09-27,2.58313,1.8814799,0
2019-09-28,2.7037637,1.7583287,0
2019-09-29,2.7455058,1.5371075,0
2019-09-30,2.4203515,1.9730037,0
2019-10-01,6.576517,-0.5400993,2
2019-10-02,6.646089,-0.50924397,2
2019-10-03,6.22836,-0.3003096,2
2019-10-04,6.5545115,-0.45021522,2
2019-10-05,6.470264,-0.44059807,2
2019-10-06,6.2458873,-0.28343496,2
2019-10-07,2.286494,3.8131466,2
2019-10-08,6.6125016,-0.46743295,2
2019-10-09,2.1128285,4.091445,1
2019-10-10,6.8591514,-0.38253567,2
2019-10-11,5.798778,-0.09403081,2
2019-10-12,6.73328,-0.4699878,2
2019-10-13,6.7238555,-0.4861796,2
2019-10-14,6.7819514,-0.4412117,2
2019-10-15,6.066163,-0.16967955,2
2019-10-16,6.0703826,-0.09705411,2
2019-10-17,6.65065,-0.5497292,2
2019-10-18,6.1276526,-0.2023126,2
2019-10-19,6.6106176,-0.5452462,2
2019-10-20,2.3813899,3.8446093,2
2019-10-21,6.702015,-0.4370333,2
2019-10-22,6.1112194,-0.059434,2
2019-10-23,2.9778664,0.10359909,0
2019-10-24,7.5952234,0.535521,2
2019-10-25,1.0757424,6.314886,1
2019-10-26,1.3483926,6.267476,1
2019-10-27,3.667773,5.2758055,1
2019-10-28,2.2575233,2.5670953,0
2019-10-29,3.672124,5.1889114,1
2019-10-30,3.737181,4.7668543,2
2019-10-31,3.6752422,5.0195236,1
2019-11-01,5.136848,3.8620484,2
2019-11-02,6.303801,3.129074,2
2019-11-03,6.427522,2.682561,2
2019-11-04,6.661609,3.8574493,2
2019-11-05,6.665301,2.773062,2
2019-11-06,6.8796787,2.895562,2
2019-11-07,6.7843986,2.7795796,2
2019-11-08,3.9996767,0.5952496,0
2019-11-09,5.7442913,2.3048317,2
2019-11-10,6.2149577,3.5122926,2
2019-11-11,4.424327,1.0261289,2
2019-11-12,5.6889563,2.425667,2
2019-11-13,5.7460446,2.400459,2
2019-11-14,5.756665,2.2938454,2
2019-11-15,4.6806383,1.2687211,2
2019-11-16,5.543116,2.1796653,2
2019-11-17,5.6000614,2.1335537,2
2019-11-18,4.4529276,1.0286345,2
2019-11-19,4.7300854,1.448947,2
2019-11-20,4.5549827,1.2580299,2
2019-11-21,3.7182765,0.5978902,0
2019-11-22,3.376046,0.4232172,0
2019-11-23,3.4867573,1.951082,0
2019-11-24,3.1759737,0.49851432,0
2019-11-25,2.3596077,1.9384114,0
2019-11-26,3.3781707,2.1089506,2
2019-11-27,1.9081686,4.462436,1
2019-11-28,6.124703,-0.19114722,2
2019-11-29,2.2473814,4.036755,1
2019-11-30,5.956835,-0.18041986,2
2019-12-01,6.0294476,-0.23186252,2
2019-12-02,6.1175547,-0.2615417,2
2019-12-03,6.5959024,-0.4983558,2
2019-12-04,6.0314813,-0.13479336,2
2019-12-05,2.255286,3.8603895,2
2019-12-06,6.740443,-0.48864064,2
2019-12-07,6.7906623,-0.41173583,2
2019-12-08,6.813906,-0.49082375,2
2019-12-09,6.077362,-0.087276794,2
2019-12-10,6.2060986,-0.16661458,2
2019-12-11,6.5753503,-0.3308051,2
2019-12-12,6.775158,-0.3880869,2
2019-12-13,6.818373,-0.39324778,2
2019-12-14,6.018638,0.14563905,2
2019-12-15,6.9361672,-0.21956497,2
2019-12-16,5.860368,0.10489527,2
2019-12-17,4.0598884,0.36665905,0
2019-12-18,1.2945396,5.7973094,1
2019-12-19,4.692105,2.330178,2
2019-12-20,4.781851,2.7214952,2
2019-12-21,4.8167152,2.7018077,2
2019-12-22,3.1172352,5.7957616,1
2019-12-23,4.7705607,4.0951653,2
2019-12-24,4.922086,4.3669767,2
2019-12-25,7.5565004,1.6885821,2
2019-12-26,7.3584924,1.7989107,2
2019-12-27,7.9932446,2.3244994,2
2019-12-28,8.147885,2.0858397,2
2019-12-29,7.923143,3.7002127,2
2019-12-30,7.2943797,1.9781346,2
2019-12-31,7.3160963,1.905432,2
2020-01-01,8.490694,2.0524027,2
2020-01-02,5.944448,0.9132273,2
2020-01-03,2.7435224,6.202833,1
2020-01-04,7.8410172,3.3136744,2
2020-01-05,8.027399,3.2969744,2
2020-01-06,2.9233265,6.2335753,1
2020-01-07,3.1124046,6.4782734,1
2020-01-08,4.6848135,4.608568,2
2020-01-09,5.2704415,4.5784993,2
2020-01-10,3.2332878,6.346728,1
2020-01-11,5.28552,4.5045886,2
2020-01-12,4.738989,5.669538,2
2020-01-13,5.810193,4.483422,2
2020-01-14,1.6737937,6.3433957,1
2020-01-15,4.793108,4.6201577,2
2020-01-16,5.025167,4.4869704,2
2020-01-17,4.5449634,5.784344,2
2020-01-18,5.515461,5.02011,2
2020-01-19,4.543819,3.789833,2
2020-01-20,5.4444003,4.408128,2
2020-01-21,7.8037167,3.183356,2
2020-01-22,7.674091,1.9487963,2
2020-01-23,5.8622184,1.0553503,2
2020-01-24,7.778472,1.8641231,2
2020-01-25,7.4454656,1.4487618,2
2020-01-26,7.6601157,3.9103436,2
2020-01-27,7.3655505,4.6039925,2
2020-01-28,2.9299912,6.2299557,1
2020-01-29,5.6567626,4.749663,2
2020-01-30,4.9336905,5.7438216,2
2020-01-31,5.308316,4.6399117,2
2020-02-01,5.511893,5.096533,2
2020-02-02,5.6243787,4.8233447,2
2020-02-03,7.209496,2.92132,2
2020-02-04,7.1692214,1.9532553,2
2020-02-05,2.9906914,6.203445,1
2020-02-06,6.916938,5.673326,2
2020-02-07,6.9583726,5.6820087,2
2020-02-08,6.9519243,5.6814265,2
2020-02-09,6.3768916,5.873543,2
2020-02-10,5.6509476,1.50731,2
2020-02-11,3.2478764,6.666782,1
2020-02-12,6.6529207,5.9009557,2
2020-02-13,6.8607388,6.898072,2
2020-02-14,6.7873807,5.9466386,2
2020-02-15,5.2173653,1.1147336,2
2020-02-16,7.182011,5.869476,2
2020-02-17,5.3311777,1.2423677,2
2020-02-18,2.4827762,5.414857,1
2020-02-19,3.9419675,0.21170172,0
2020-02-20,7.4035754,6.0291467,2
2020-02-21,7.3935356,5.962775,2
2020-02-22,7.4399543,5.971858,2
2020-02-23,6.992909,5.4525995,2
2020-02-24,5.2178392,1.1691703,2
2020-02-25,5.1692076,0.73843706,2
2020-02-26,3.3874369,0.13576972,0
2020-02-27,3.7182615,1.60845,2
2020-02-28,3.6025608,1.469347,0
2020-02-29,3.805341,1.6588502,2
2020-03-01,3.6804035,1.7151943,2
2020-03-02,3.2868876,2.633057,2
2020-03-03,3.9517171,1.7220124,2
2020-03-04,6.603716,0.14794618,2
2020-03-05,2.6529012,4.1053157,2
2020-03-06,7.911524,5.6778903,2
2020-03-07,5.4076767,1.4600546,2
2020-03-08,2.2391875,0.14467914,0
2020-03-09,3.2359946,0.9865358,0
2020-03-10,2.510614,1.8749459,0
2020-03-11,2.4779444,1.936215,0
2020-03-12,1.5829079,0.13591623,0
2020-03-13,0.87439984,5.51284,0
